id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
7986914369516412700,0,14102211,1005,0,74fb2abe,7482f058,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,544fd45a,8a4875bd,1,0,21767,320,50,2506,0,35,100148,157
8122910122045432810,0,14102211,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b92fb3e,5ec45883,1,0,21875,320,50,2526,0,35,100075,221
8296750855426359527,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,686d933a,db1d05df,1,0,21768,320,50,2506,0,35,-1,157
8339187499497661822,1,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,09ee80af,2347f47a,0f2161f8,a99f214a,563fbc3d,e24c8b65,1,2,21767,320,50,2506,0,35,-1,157
8364726360330071600,0,14102211,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fc40e6f7,5096d134,1,0,21770,320,50,2507,0,35,100176,157
8752682296429075307,0,14102211,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,09670ce7,76dc4769,1,0,21893,320,50,2526,0,35,-1,221
8935557253942691060,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,7f8baeea,2d7a20eb,57b3c6c3,1,0,21770,320,50,2507,0,35,-1,157
9201007959962207302,0,14102211,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95767da2,86030d43,1,0,19772,320,50,2227,0,679,-1,48
9267219931865836780,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,dca0b6b9,b05b05e0,7abbbd5c,1,0,6990,320,50,613,2,39,100233,32
9345263867884902746,0,14102211,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,70ac8fef,c34157bf,1,0,21767,320,50,2506,0,35,100079,157
9675865107641242910,0,14102211,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e409e380,88fe1d5d,1,0,21767,320,50,2506,0,35,-1,157
9771753699193153868,0,14102211,1002,0,3ce4be5b,005b495a,50e219e0,ecad2386,7801e8d9,07d7df22,5b5ebe78,db12d3f7,8debacdb,0,0,6563,320,50,572,2,39,-1,32
9938631550501382877,0,14102211,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9dbaeb06,3b00e4a3,1,0,16920,320,50,1899,0,431,-1,117
10437422361038897928,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,5064623a,d9b5648e,09481d60,a99f214a,6ed4bcd1,d056b4bf,1,0,787,320,50,153,0,169,100228,20
10446924881987577633,0,14102212,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a573b59,d4897fef,1,0,20362,320,50,2333,0,39,-1,157
10839836134795780013,1,14102212,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c82f30b0,8a4875bd,1,0,21877,320,50,2526,0,35,100075,221
11217555391923514876,0,14102212,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b4eb067,517bef98,1,0,21770,320,50,2507,0,35,100084,157
11277953190502076744,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,000b0415,1f0bc64f,1,0,21767,320,50,2506,0,35,-1,157
11405567426934796560,1,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,40a8840f,ad0ecb0d,1,2,21767,320,50,2506,0,35,100111,157
11447660048659370898,0,14102212,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5f2a11e4,5ec45883,1,0,21882,320,50,2526,0,35,100077,221
11518399889788132027,0,14102212,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1c814c3a,a94d1405,1,0,21894,320,50,2526,0,35,-1,221
11555711542112158160,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a0aa2955,6332421a,1,0,21769,320,50,2507,0,35,-1,157
11742464418615026369,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,a9c45e65,d5179f1d,1,0,21767,320,50,2506,0,35,-1,157
12243296502221235307,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,36f58dec,2347f47a,f95efa07,a99f214a,4556052b,cd5b1559,1,2,21768,320,50,2506,0,35,-1,157
12289991961594144249,0,14102212,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7bfbb831,b9b66aec,1,0,21894,320,50,2526,0,35,100081,221
12663926392666863170,0,14102212,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,977cf0d5,76dc4769,1,0,21893,320,50,2526,0,35,100075,221
1286265026548082285,0,14102212,1005,0,9358b394,b7ea12de,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,49931444,ecb851b2,1,0,21768,320,50,2506,0,35,100148,157
13028318693801690125,0,14102212,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ef67b24a,49bc419a,1,0,21882,320,50,2526,0,35,100077,221
13369826588719501926,0,14102212,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3078fe77,8a4875bd,1,0,21893,320,50,2526,0,35,100077,221
13781615530703344742,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,387bdb33,2347f47a,0f2161f8,973d88c6,01587ddf,7abbbd5c,1,2,21768,320,50,2506,0,35,100148,157
13992156849291437996,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,ee04f527,225b180e,1,0,21768,320,50,2506,0,35,100144,157
14061313493604179533,1,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af59b5f1,ef726eae,1,0,21769,320,50,2507,0,35,100176,157
14320288096993500167,0,14102212,1005,1,f0ee33c5,9cf7de2f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64f39635,1b01c4ed,1,0,21894,320,50,2526,0,35,-1,221
14331915217851143538,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,98af36a9,684581ce,1,0,21768,320,50,2506,0,35,100148,157
14397211182692939255,0,14102212,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,225af2a8,49ea3580,1,0,21769,320,50,2507,0,35,100083,157
14804844738136704941,0,14102212,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a141296,88fe1d5d,1,0,21768,320,50,2506,0,35,-1,157
14819758661592361222,0,14102212,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,572ae486,a94d1405,1,0,21875,320,50,2526,0,35,100081,221
15015645515715546285,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,5f0671ed,fed572d2,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
15126598071094627107,1,14102212,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9247f43d,277e7b8c,1,0,21764,216,36,2506,0,35,-1,157
15136364840905868526,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,6a016346,8013ea41,1,0,21767,320,50,2506,0,35,-1,157
15270292040490342990,0,14102212,1005,0,f4959604,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,51881b3d,88fe1d5d,1,0,21767,320,50,2506,0,35,-1,157
15386103737272011743,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,7f586912,7ac6007f,1,2,21768,320,50,2506,0,35,-1,157
15794561071444590791,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,44be83b1,5726e67e,1,0,21768,320,50,2506,0,35,-1,157
15938226278223581187,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,7c950584,ce762689,1,0,21768,320,50,2506,0,35,-1,157
1595246266426620075,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,11e89a00,8ff34753,1,0,21767,320,50,2506,0,35,-1,157
1597741819933744734,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,73103b43,2203a096,1,0,15706,320,50,1722,0,35,-1,79
1628527562157447442,0,14102212,1005,0,9b7c77d3,8c922e51,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5273a60e,ab4085d5,1,0,21770,320,50,2507,0,35,100084,157
16333859373347196445,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,e3cb50a6,9eead442,1f0bc64f,1,0,1037,320,50,178,3,1327,-1,15
1640492310653952476,1,14102212,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7e7fd8fb,be6db1d7,1,0,16615,320,50,1863,3,39,100188,23
16516927641163286918,0,14102212,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4943026,05e70df4,1,0,21924,216,36,2528,0,35,100077,221
16610528953746770449,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,22356775,ae727dc5,158e4944,1,0,4687,320,50,423,2,39,100148,32
16813077357524604488,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,6c7e3bcc,717d8133,620311f4,1,0,21769,320,50,2507,0,35,-1,157
1725377301961641773,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,b28a5164,2347f47a,0f2161f8,a99f214a,b5876a72,33a813c9,1,0,21767,320,50,2506,0,35,-1,157
17318742463416712074,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,0f657dff,cd5b1559,1,2,21767,320,50,2506,0,35,-1,157
17352523219177223137,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,40f6e87a,7aecdc8d,1,0,21769,320,50,2507,0,35,100176,157
17365581117986721874,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,88581aac,5347522c,1,2,21768,320,50,2506,0,35,-1,157
17483602322597396691,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,a808e310,cd5b1559,1,2,21768,320,50,2506,0,35,-1,157
17655208057220639396,0,14102212,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,dbc86a39,0989142d,1,0,21770,320,50,2507,0,35,-1,157
17703769245989930036,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,54b7e06a,be87996b,1,2,21769,320,50,2507,0,35,-1,157
17737797018008982311,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,1d64ced5,2347f47a,8ded1f7a,f6dc625b,fbeee7a5,84dda655,1,2,15706,320,50,1722,0,35,-1,79
17792259086962320545,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,7ebff3be,b17435ba,5a1ab2c7,1,2,21768,320,50,2506,0,35,-1,157
18123124303898627658,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a7ae052e,2347f47a,f95efa07,a99f214a,ac1b9314,a1a7a957,1,0,21767,320,50,2506,0,35,-1,157
2093363799568256008,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,cf82956a,f009ace1,1,0,20632,320,50,2374,3,39,-1,23
2542889081462323924,0,14102212,1005,0,929d2171,aa785047,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,672fadc9,1f0bc64f,1,0,17893,320,50,2039,2,39,-1,32
2565061000674296418,0,14102212,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d9abc8c,be6db1d7,1,0,21883,320,50,2526,0,35,100081,221
2822356299947167989,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,385e659a,3bd9e8e7,1,0,21770,320,50,2507,0,35,100176,157
292314288847029783,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,9f4ba55b,7e353f6a,1,0,21768,320,50,2506,0,35,-1,157
2941397206911344988,1,14102212,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3ddf5480,779d90c2,1,0,19772,320,50,2227,0,679,100077,48
3045821136320559621,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,c0581cc8,7abbbd5c,1,0,21768,320,50,2506,0,35,100021,157
3328599175989777481,0,14102212,1005,1,5b904c3a,e3bf79b4,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c461b097,ecb851b2,1,0,21767,320,50,2506,0,35,100076,157
3416328419737211946,0,14102212,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,34ad9ff9,eda4a627,1,0,21768,320,50,2506,0,35,100076,157
3519559521011471345,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,9f69fcaf,b3f4c8ce,1,0,21767,320,50,2506,0,35,-1,157
3685578645599041749,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,965b8076,33da2e74,f95efa07,efed20ab,b8b9b617,1f0bc64f,1,3,6616,320,50,576,2,35,100130,32
3694892344025097221,0,14102212,1005,0,42ad488d,8c922e51,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ed3201f6,8571106b,1,0,21769,320,50,2507,0,35,-1,157
3876048228685198887,1,14102212,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d84966f5,be6db1d7,1,0,16920,320,50,1899,0,431,100081,117
4025982074221888858,0,14102212,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5ef0d06e,31025cda,1,0,21770,320,50,2507,0,35,100176,157
4061263284692012795,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3520f22d,44956a24,1,2,21770,320,50,2507,0,35,100176,157
4306225244656931746,1,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,293291c1,1,0,15701,320,50,1722,0,35,-1,79
447283386518779388,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,bc0904e4,7a789a60,31f63ca2,1,2,21768,320,50,2506,0,35,100019,157
4489238884493383435,0,14102212,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4cded541,8a4875bd,1,0,21831,320,50,2522,0,35,-1,221
4558420590128732559,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,e5f9d291,2d7a20eb,6da74ac9,1,0,21772,300,50,2507,0,35,-1,157
4701186925609290998,1,14102212,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,45fd16de,1f0bc64f,1,0,20366,320,50,2333,0,39,-1,157
5458266429838159430,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5d56e80e,fce66524,1,0,15704,320,50,1722,0,35,-1,79
5525612131344767722,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,f39b265e,1,0,15707,320,50,1722,0,35,-1,79
5859777645747252779,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3426cdea,36d749e5,1,0,15703,320,50,1722,0,35,-1,79
5859923241627013697,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,a5b0a22d,684581ce,1,0,21768,320,50,2506,0,35,-1,157
5930274191865699538,0,14102212,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aefcd143,be6db1d7,1,0,21882,320,50,2526,0,35,100081,221
6112879335742915929,0,14102212,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ccc2893f,8a4875bd,1,0,21883,320,50,2526,0,35,100075,221
6149164913094975239,0,14102212,1002,0,a7ce52cc,4f58016d,50e219e0,ecad2386,7801e8d9,07d7df22,b57a4d37,44539ae0,911a3c09,0,0,6563,320,50,572,2,39,-1,32
6545923015097189352,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,ae99e2d3,2347f47a,0f2161f8,a99f214a,1f1c6818,36d749e5,1,0,21771,300,250,2507,0,35,-1,157
6638771630361330010,0,14102212,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dd4a6fe6,8ef046ab,1,0,21764,216,36,2506,0,35,100076,157
6830076671714970157,0,14102212,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,43639e69,8a4875bd,1,0,21768,320,50,2506,0,35,100148,157
6947157511914072168,0,14102212,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8721b81e,0710fff9,1,0,21768,320,50,2506,0,35,-1,157
6971541057130597490,0,14102212,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9640752d,711ee120,1,0,21769,320,50,2507,0,35,100084,157
6985252426478641589,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9a478df5,d787e91b,1,0,20633,320,50,2374,3,39,-1,23
7045023789194240993,1,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ab870a4a,0eb711ec,1,0,15703,320,50,1722,0,35,100083,79
7218792900243314501,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e3b1e392,d787e91b,1,0,15706,320,50,1722,0,35,100083,79
7502513014909468413,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,06463d25,f07e20f8,1,2,14265,320,50,1526,2,169,100111,35
7926490326476635299,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,a8d2c4cf,1,0,15699,320,50,1722,0,35,-1,79
7968772945381248146,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,feb7f563,7abbbd5c,1,0,21767,320,50,2506,0,35,100144,157
8111207997481986194,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,65d7f7c5,f7ac344b,1,2,21768,320,50,2506,0,35,-1,157
8123922483780896154,0,14102212,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,e4e48036,2203a096,1,0,21769,320,50,2507,0,35,100084,157
8256684043796857569,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,8bdd3c8b,31f63ca2,1,0,21768,320,50,2506,0,35,-1,157
8358471599459129899,0,14102212,1005,1,c8862f47,ddea3334,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,88274ff3,8a4875bd,1,0,21767,320,50,2506,0,35,100148,157
8541294979354339571,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c90a2ed,a9fb0439,1,0,21768,320,50,2506,0,35,100111,157
8549154533556612558,1,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,05505051,8a4875bd,1,0,15707,320,50,1722,0,35,100083,79
8651687792155294800,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,c90590bf,04b1913e,a1a7a957,1,0,21767,320,50,2506,0,35,100148,157
866062032597019045,0,14102212,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f02d205d,8a4875bd,1,0,21883,320,50,2526,0,35,100081,221
9053122959626077647,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,8a014cbb,6332421a,1,0,15705,320,50,1722,0,35,-1,79
9126283259242555552,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,e440dee2,a9fb0439,1,0,14265,320,50,1526,2,169,100111,35
9166194303090170865,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,7f586912,7ac6007f,1,2,21767,320,50,2506,0,35,-1,157
9344771408673977670,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,13e4f792,2a8b7e2a,5b211c0d,1,0,18856,320,50,1882,3,35,-1,13
9405671633995744743,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,cb794a8a,b588c462,1,2,21767,320,50,2506,0,35,-1,157
9410154110052048093,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f4a5a022,1f0bc64f,1,0,21770,320,50,2507,0,35,100176,157
948283485373448459,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
9580715230674738417,0,14102212,1002,0,bd595ea4,a46d4a53,50e219e0,ecad2386,7801e8d9,07d7df22,da849419,32502a6a,cbc61465,0,0,16920,320,50,1899,0,431,-1,117
9738238357993387991,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3f4587f6,5096d134,1,0,15701,320,50,1722,0,35,-1,79
9942815348614940810,0,14102212,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,285e9b55,8a4875bd,1,0,21893,320,50,2526,0,35,100074,221
1010447002215682879,0,14102213,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c9dd4169,84ebbcd4,1,0,21764,216,36,2506,0,35,100075,157
10115770318596796194,0,14102213,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,beed11f0,8a4875bd,1,0,21894,320,50,2526,0,35,-1,221
10945501218638823042,0,14102213,1005,0,f4959604,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,096b2a74,8ef046ab,1,0,21764,216,36,2506,0,35,100079,157
11041878457049157751,1,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,7466942d,2347f47a,0f2161f8,a99f214a,ffda3788,9a233deb,1,0,21768,320,50,2506,0,35,-1,157
11223713629561215288,0,14102213,1002,0,5bfa0409,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,28d2296e,69835592,cf19f7f7,0,0,9437,300,50,898,3,427,100005,61
12136968443139073044,0,14102213,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b609913f,f07e20f8,1,2,21767,320,50,2506,0,35,100111,157
12179012387440947388,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,7466942d,2347f47a,0f2161f8,a99f214a,ffda3788,9a233deb,1,0,21768,320,50,2506,0,35,-1,157
12502301097992527503,0,14102213,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9a37667,1ccc7835,1,0,21769,320,50,2507,0,35,100176,157
12608199960451880567,0,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f76fe2e6,8a4875bd,1,0,15708,320,50,1722,0,35,100084,79
12794150668010340212,1,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,eced007f,e95a59e9,779d90c2,1,0,21715,320,50,2500,2,34,-1,90
13999452673926950788,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a7ee2ddf,c154dea5,837b5bc8,1,0,21772,300,50,2507,0,35,-1,157
14207143845315098832,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,b97caa90,aaffed8f,1,0,21768,320,50,2506,0,35,100144,157
14442199698955150999,0,14102213,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5e013734,d4897fef,1,0,21894,320,50,2526,0,35,100076,221
14712202418566206047,0,14102213,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1c491c93,6e1e2240,1,0,17894,320,50,2039,2,39,100075,32
14930136844245878156,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,77976855,ac86b7e2,2ee63ff8,1,2,21767,320,50,2506,0,35,100019,157
15122449463272316000,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,bfd8f1ea,637a3624,31f63ca2,1,2,21767,320,50,2506,0,35,-1,157
15137179386511963512,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,69f57e81,813f3323,0f2161f8,10110070,693bff3e,4ea23a13,1,0,21770,320,50,2507,0,35,-1,157
15276089106032113401,0,14102213,1005,0,ceea3181,6225315b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a2d72242,e24c8b65,1,2,21763,320,50,2502,0,35,-1,221
15697365523226141071,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,23081714,79aa3807,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
15723095068699555971,0,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7d5d4f02,d787e91b,1,0,15706,320,50,1722,0,35,100084,79
15745505678976554922,0,14102213,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f14bcaa7,5ec45883,1,0,20093,300,250,2295,2,35,-1,23
15979488210397800661,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,d30738e3,2347f47a,0f2161f8,a99f214a,e348b027,a0f5f879,1,0,21768,320,50,2506,0,35,-1,157
